age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
46.000000	Private	116789.000000	HS-grad	9.000000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
19.000000	Local-gov	354104.000000	HS-grad	9.000000	Never-married	Adm-clerical	Own-child	White	Male	0.000000	0.000000	35.000000	United-States	<=50K
43.000000	Private	155106.000000	Assoc-acdm	12.000000	Divorced	Craft-repair	Not-in-family	White	Male	0.000000	2444.000000	70.000000	United-States	>50K
24.000000	Private	51973.000000	Bachelors	13.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	45.000000	United-States	<=50K
36.000000	Private	171676.000000	Bachelors	13.000000	Never-married	Sales	Not-in-family	White	Female	0.000000	1741.000000	40.000000	United-States	<=50K
40.000000	Private	192259.000000	Masters	14.000000	Never-married	Prof-specialty	Not-in-family	White	Male	0.000000	0.000000	35.000000	United-States	<=50K
46.000000	Private	117310.000000	Assoc-acdm	12.000000	Widowed	Tech-support	Unmarried	White	Female	6497.000000	0.000000	40.000000	United-States	<=50K
39.000000	Private	230356.000000	Bachelors	13.000000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
19.000000	Private	178811.000000	HS-grad	9.000000	Never-married	Machine-op-inspct	Own-child	Black	Female	0.000000	0.000000	20.000000	United-States	<=50K
19.000000	Private	207173.000000	HS-grad	9.000000	Separated	Adm-clerical	Unmarried	White	Female	0.000000	0.000000	30.000000	United-States	<=50K
49.000000	Private	251180.000000	7th-8th	4.000000	Married-civ-spouse	Transport-moving	Husband	White	Male	2407.000000	0.000000	50.000000	United-States	<=50K
57.000000	Self-emp-not-inc	175942.000000	Some-college	10.000000	Widowed	Exec-managerial	Other-relative	White	Male	0.000000	0.000000	25.000000	United-States	<=50K
62.000000	Local-gov	113443.000000	Masters	14.000000	Divorced	Prof-specialty	Not-in-family	White	Female	10520.000000	0.000000	33.000000	United-States	>50K
25.000000	?	214925.000000	10th	6.000000	Never-married	?	Own-child	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
53.000000	Private	127117.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
74.000000	Private	54732.000000	Some-college	10.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	20.000000	United-States	>50K
39.000000	Private	284166.000000	HS-grad	9.000000	Never-married	Craft-repair	Not-in-family	White	Male	0.000000	1564.000000	50.000000	United-States	>50K
40.000000	Private	87771.000000	HS-grad	9.000000	Married-civ-spouse	Craft-repair	Wife	White	Female	0.000000	1628.000000	45.000000	United-States	<=50K
45.000000	Private	137604.000000	Some-college	10.000000	Never-married	Other-service	Not-in-family	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
26.000000	Private	173992.000000	Some-college	10.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	45.000000	United-States	>50K
26.000000	Private	111243.000000	HS-grad	9.000000	Never-married	Adm-clerical	Unmarried	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
37.000000	Private	103986.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688.000000	0.000000	39.000000	United-States	>50K
17.000000	Private	375657.000000	11th	7.000000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000000	0.000000	30.000000	United-States	<=50K
47.000000	Self-emp-not-inc	33300.000000	Assoc-acdm	12.000000	Never-married	Farming-fishing	Other-relative	White	Male	10520.000000	0.000000	45.000000	United-States	>50K
36.000000	State-gov	179488.000000	Bachelors	13.000000	Married-civ-spouse	Protective-serv	Husband	White	Male	7298.000000	0.000000	55.000000	United-States	>50K
53.000000	Federal-gov	155594.000000	Bachelors	13.000000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
52.000000	Private	174752.000000	HS-grad	9.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	60.000000	United-States	>50K
64.000000	?	169917.000000	7th-8th	4.000000	Widowed	?	Not-in-family	White	Female	0.000000	0.000000	4.000000	United-States	<=50K
28.000000	Private	191088.000000	HS-grad	9.000000	Divorced	Other-service	Not-in-family	White	Female	0.000000	1741.000000	52.000000	United-States	<=50K
34.000000	Private	384150.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
27.000000	Private	211032.000000	1st-4th	2.000000	Never-married	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	40.000000	Mexico	<=50K
25.000000	Local-gov	192321.000000	Bachelors	13.000000	Never-married	Prof-specialty	Own-child	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
35.000000	Private	189092.000000	Bachelors	13.000000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000000	0.000000	40.000000	United-States	>50K
50.000000	Private	310774.000000	Bachelors	13.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	35.000000	United-States	<=50K
42.000000	Self-emp-inc	161532.000000	Bachelors	13.000000	Married-civ-spouse	Craft-repair	Husband	Black	Male	0.000000	0.000000	60.000000	United-States	<=50K
30.000000	Private	176410.000000	Assoc-voc	11.000000	Married-civ-spouse	Prof-specialty	Own-child	White	Female	7298.000000	0.000000	16.000000	United-States	>50K
45.000000	Private	30289.000000	12th	8.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
25.000000	Private	391192.000000	Assoc-voc	11.000000	Never-married	Craft-repair	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
39.000000	Private	117381.000000	Some-college	10.000000	Divorced	Transport-moving	Not-in-family	White	Male	0.000000	0.000000	65.000000	United-States	<=50K
28.000000	Private	175262.000000	HS-grad	9.000000	Married-civ-spouse	Machine-op-inspct	Own-child	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
62.000000	Without-pay	159908.000000	Some-college	10.000000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000000	0.000000	16.000000	United-States	<=50K
42.000000	Private	204235.000000	HS-grad	9.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	40.000000	United-States	<=50K
38.000000	Private	447346.000000	Some-college	10.000000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000000	0.000000	36.000000	United-States	>50K
23.000000	Federal-gov	173851.000000	HS-grad	9.000000	Never-married	Armed-Forces	Not-in-family	White	Male	0.000000	0.000000	8.000000	United-States	<=50K
23.000000	Private	194951.000000	Bachelors	13.000000	Never-married	Prof-specialty	Not-in-family	Asian-Pac-Islander	Male	0.000000	0.000000	55.000000	Ireland	<=50K
31.000000	Self-emp-not-inc	156033.000000	HS-grad	9.000000	Divorced	Other-service	Not-in-family	White	Male	0.000000	0.000000	35.000000	United-States	<=50K
61.000000	Private	149620.000000	Some-college	10.000000	Divorced	Other-service	Not-in-family	Black	Male	0.000000	0.000000	40.000000	United-States	<=50K
19.000000	Private	60890.000000	HS-grad	9.000000	Never-married	Craft-repair	Not-in-family	White	Male	0.000000	0.000000	49.000000	United-States	<=50K
50.000000	Private	485710.000000	Doctorate	16.000000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000000	0.000000	50.000000	United-States	<=50K
40.000000	Private	142657.000000	Assoc-voc	11.000000	Married-civ-spouse	Craft-repair	Husband	Black	Male	0.000000	0.000000	45.000000	United-States	<=50K
29.000000	Private	125976.000000	HS-grad	9.000000	Separated	Sales	Unmarried	White	Female	0.000000	0.000000	35.000000	United-States	<=50K
43.000000	Private	84661.000000	Assoc-voc	11.000000	Married-civ-spouse	Sales	Husband	White	Male	0.000000	0.000000	45.000000	United-States	<=50K
58.000000	Private	151910.000000	HS-grad	9.000000	Widowed	Adm-clerical	Unmarried	White	Female	0.000000	0.000000	40.000000	United-States	<=50K
